symbol,GSM368661,GSM368662,GSM368664,GSM368665,GSM368666,GSM368667,GSM368668,GSM368670,GSM368671,GSM368673,GSM368674,GSM368675,GSM368677,GSM368678,GSM368679,GSM368680,GSM368681,GSM368682,GSM368683,GSM368685,GSM368689,GSM368690,GSM368691,GSM368692,GSM368693,GSM368694,GSM368695,GSM368696,GSM368697,GSM368698,GSM368699,GSM368700,GSM368701,GSM368703,GSM368704,GSM368705,GSM368706,GSM368707,GSM368708,GSM368709,GSM368710,GSM368711,GSM368713,GSM368714,GSM368715,GSM368716,GSM368717,GSM368719,GSM368720,GSM368721,GSM368722,GSM368723,GSM368724,GSM368725,GSM368726,GSM368727,GSM368728,GSM368729,GSM368730,GSM368731,GSM368732,GSM368734,GSM368735,GSM368736,GSM368737,GSM368738,GSM368739,GSM368740
MYO9A,8.282976663,8.345320559,8.371625993,8.197988997,7.382033646,7.854915539,8.396298286,6.86395147,8.87654298,9.081724412,8.719024798,8.830796242,7.699436837,7.933922467,8.314018634,9.170249954,8.291917996,8.070042069,9.227999911,7.710171875,8.50336684,8.903561469,9.318613786,8.66742354,8.247766509,7.927827635,9.323961617,8.215499616,9.999505231,8.254215221,9.059283606,8.880714502,8.869122515,9.16757579,8.023497776,9.902510378,7.936465247,8.910072192,8.629119825,8.172252453,9.339893812,8.911097522,9.282811445,9.019552878,8.168590549,9.526370037,8.554680088,9.01482473,9.303311596,8.167076411,8.460067219,8.582525031,8.876293769,8.470274317,9.057114201,9.668968284,7.798876475,9.285583719,8.809373621,8.461103716,8.849694647,9.102562815,8.814673127,8.539337257,9.288790599,9.112827306,8.812236631,9.070419167
MYO9B,9.181048093,9.584187293,8.793730416,8.928300755,8.842481597,9.060509186,9.391635485,9.269932574,9.380568641,9.025363771,9.414617136,9.329532638,8.540318039,9.21319179,9.463183271,9.257400415,8.779684718,9.019564526,9.568600669,9.245779883,9.243533606,9.874659222,8.851637786,9.290340269,9.166427916,9.368167641,9.254746855,9.634642185,9.582837252,9.063383224,9.4144091,9.490971385,8.918571711,8.327386231,9.443004008,10.0324256,9.291602765,9.455928492,9.632505948,9.502246001,9.275361286,8.721159112,9.569227276,9.218827776,9.451759179,9.225450409,9.298789785,9.473353307,10.45353903,9.413682632,9.4533947,9.434659068,9.268032247,9.178149112,9.466493136,9.230848845,8.672386611,9.978853668,9.265073584,9.08990582,9.348524257,9.188082576,9.459592749,9.002410499,9.99888829,9.326010718,9.59096356,9.392803714
MYOC,5.864857265,7.482668282,6.119982658,6.150626261,8.106670208,6.615861868,6.835582958,7.70126771,6.588298885,4.930939834,8.111041391,5.395395187,7.707264623,6.478189225,7.505288291,8.110514423,7.591016774,5.987827526,7.43929596,8.080846002,7.577545688,6.761368199,6.612466533,7.730821839,7.43359645,6.500917509,6.381080447,7.275250444,5.63703239,7.306024259,6.052358418,4.704923534,7.875353001,6.228307707,8.272331188,6.933105846,5.431681086,8.779163604,5.648410102,4.251315743,7.494350135,5.542427358,8.219403834,7.042897106,5.712152704,7.758064931,7.875892103,7.982198027,7.557396628,7.172586427,7.621964143,5.590641149,5.03232249,7.245259993,5.889841392,4.67327233,7.320274042,7.878983476,6.078048517,6.919980792,7.235703926,5.727723399,7.544245879,5.581631569,6.699638378,8.283824253,5.113673871,8.177163394
MYOD1,3.870241628,4.269898992,6.904634479,5.535099089,7.228350343,6.234165555,4.33635862,7.238073525,6.157050787,4.84109887,5.14204577,4.90947412,4.868158671,3.951664422,5.625005334,4.444910043,4.408481379,5.928912795,4.848794748,3.576574274,4.870631271,4.70863975,4.604515759,5.662595346,4.798597818,5.061189863,5.471561796,4.497184091,5.153795592,7.442415577,5.536060382,4.111396463,3.984843209,5.34002854,4.290307632,4.651481077,5.095198246,6.675866632,4.780402194,7.060797699,5.220416021,5.069460003,5.702333476,6.27794989,4.925491218,5.297316474,4.839617638,5.850775596,4.999539931,5.220136288,4.729808111,5.464977362,4.937452495,5.710568764,5.334078256,4.600579839,4.439668267,5.73787115,5.745537107,5.385114186,5.616031039,4.855214904,4.254853994,5.924004571,6.761472022,4.638808372,5.202505407,4.323493929
MYOF,10.81663401,10.84314106,10.7095107,11.84613412,11.07321543,11.4874054,11.50266012,10.50746589,11.70517238,9.964874303,9.658579121,9.445675194,10.62536153,11.57312775,11.88359389,11.87489951,10.74052749,10.89094746,11.56176969,10.53206388,10.60939558,11.22494431,11.47265778,11.34117986,10.41802954,11.87912331,11.22625823,10.95811569,11.61569173,10.77989742,11.64970171,12.5121626,11.56807811,10.1805191,11.09404966,8.729893364,12.10877419,10.80103302,11.52753542,10.82570426,10.82264673,11.11401364,10.61473042,11.65876102,10.37369425,11.82127106,10.63047959,10.64028929,9.709150317,9.300521434,10.63827342,10.67199946,11.75152796,10.39362934,11.95420845,11.65241021,10.93584592,9.729383165,11.4872236,9.697134353,10.37789361,11.0420194,10.56434499,11.46335731,10.0035445,9.422206809,11.30480193,11.34208028
MYOG,4.760244701,3.985149348,4.958132906,5.0531155,5.710290663,5.075443553,4.256121,5.236812742,4.550814412,5.110268844,4.55782921,5.108059605,4.52986959,4.441232929,4.812773898,4.583046034,4.368635898,4.115578815,6.075971503,5.230879953,4.405615795,3.628102467,4.310184703,5.949560801,4.816261027,4.718237635,4.687997851,4.914018761,4.4157928,4.951646745,4.92419464,6.385350255,4.672608859,4.979096825,4.840670034,6.549223727,6.041500636,6.574674216,5.940022994,4.452013869,5.167062274,3.91912994,6.096090034,5.202139672,5.104821298,6.595177167,4.604897663,5.832576322,5.664346642,5.20960157,5.080976378,7.424563158,4.335680525,5.13135409,4.716216184,5.836132716,3.680819627,7.097654579,5.37691621,4.719516718,4.668210379,3.566834405,5.570155455,6.40937429,7.193615679,5.488994354,4.731763081,5.00488033
MYOM1,7.038579556,5.826127102,5.600734785,5.592467853,5.669017212,6.792650201,7.023833624,6.869889502,6.216629015,6.991486831,7.669752706,7.525912981,6.3556037,6.183268074,5.891868657,6.873563427,7.59918191,6.041989515,7.228659808,6.259354701,7.508431974,7.020354104,7.13830229,6.93888454,5.717673013,6.932362626,6.929359683,6.697449648,6.820860689,5.342587382,2.690987415,6.086365527,6.182049124,6.33539265,6.234008704,7.680810984,7.332263532,8.146137159,5.399779404,6.522971271,6.268490767,3.025785002,7.199008502,5.669581549,7.348582718,5.303952013,6.597068982,7.57123748,6.944421048,6.375258567,7.314068652,7.035823529,5.864876274,6.719314926,5.742245586,7.465303492,5.408232122,7.686760984,6.577271092,5.569994732,6.501915466,7.002041185,6.051253236,6.606885304,6.935779072,2.781249094,6.60275522,6.277451362
MYOM2,4.099882825,6.31839299,5.00900844,5.799340729,6.241783719,4.616561188,6.425122657,4.052670398,4.579272187,6.724093262,7.188135315,4.464935874,4.734841144,6.251384557,4.392861049,5.137044618,5.026912875,4.926077098,4.766543664,2.884229318,2.754493632,6.089834565,6.2881173,4.623308261,4.361670182,5.072975829,3.969920633,4.436245576,4.660389699,2.509931936,4.322230111,4.521162652,4.549151838,5.963378185,4.692357062,6.650966103,6.654651694,6.850322369,4.315144049,5.398972186,5.742686878,8.110527735,4.235044654,3.53949512,5.345968034,4.431772954,3.59472697,3.278874713,3.23450805,4.401216953,2.800744599,4.497147517,4.705822129,6.928431199,4.695741396,3.36637723,4.047841201,7.126614042,6.893415215,5.78512068,5.17637034,5.319538019,4.257990886,7.130223714,7.09316493,4.548230136,3.03515791,7.043426903
MYOT,4.406832813,5.613078624,5.621104601,2.616143705,5.068840498,4.200757615,5.319933146,5.395881647,4.702547794,5.44758497,3.210040374,2.87840037,2.82870519,3.247288533,3.594335479,2.802911836,4.083707262,6.189251897,4.046764989,2.194163838,3.820186103,6.691094725,5.219115108,5.442502287,2.884115569,5.042668511,6.279482581,3.825269879,3.36205497,2.972796213,5.109638226,3.396991822,5.555340756,6.116361785,4.386994953,6.472458936,3.264520786,4.892885931,2.232230378,2.248093247,5.426195001,2.080178971,7.005969394,2.704549383,3.623839028,5.688427552,3.434459737,4.820604164,1.524985068,5.630660672,2.439720239,1.922024731,3.551476965,3.412615564,2.151835145,1.269375151,6.17607514,4.419568745,5.408820119,6.004547605,2.359893797,1.509608675,3.261913177,4.803180084,6.631541368,1.793250605,3.712630832,5.035489512
MYOZ1,8.041194271,6.381341983,8.411899967,7.321249693,7.138854177,8.202198839,8.144220127,8.055360683,7.872549737,7.651417521,7.406968393,8.246865995,7.707783271,8.073757949,8.249305139,7.934482505,8.422466527,7.82636729,7.347774717,8.683997015,8.071565874,8.78795,8.594973573,8.106758728,7.505341118,8.065737771,7.14793329,8.246579835,8.03280985,7.816516554,8.662898297,7.8126959,5.934895969,7.299316641,7.533546757,7.502778376,7.645261282,10.73725921,7.844195961,8.694049497,7.307948772,7.518997162,8.305073491,7.69956259,7.902577669,8.318977973,7.065910134,8.084074153,8.386141129,7.198633682,7.885169353,7.816518776,7.421294124,8.040690267,7.424997789,7.198334193,8.066056184,8.115437402,8.355866533,7.340246548,7.97966624,7.670395383,6.248716989,7.87612867,7.633447379,7.825161631,7.407785219,7.091718518
MYOZ2,5.559651575,3.811994869,3.227450916,2.957516972,3.021379288,3.986261252,3.001930852,4.090920444,3.188733762,3.90828195,3.484268545,3.771788097,3.308040308,3.46106624,5.827021243,2.958611073,3.887197373,3.313819878,3.443757381,4.262906462,4.241069716,4.977499774,3.285119102,4.248150522,2.562528365,3.857895935,4.527215571,4.299703926,4.250199484,3.220827401,2.378047378,2.793874875,6.381967143,6.063530385,5.465148163,3.900190649,2.623564086,5.415148715,2.51945336,2.952050922,3.361791465,3.440211515,4.76861663,3.485896045,2.526631232,3.740185225,4.095417009,2.621250834,3.828894572,3.850463007,2.750483189,3.556592235,2.860335666,2.668716776,3.984678295,1.902343576,4.230506295,4.74791525,3.714029417,4.138547055,2.26727692,2.574753175,3.451228518,3.250723107,4.7766666,3.56674378,3.378377929,3.345891075
MYOZ3,7.078040412,7.201374806,4.675304051,6.643403625,7.16855681,6.363614265,6.948610318,8.004929258,6.960701239,8.453542812,7.512455461,7.489296436,7.667290395,7.757779446,7.565646754,5.370315648,5.427053653,8.310873764,6.849927551,8.02260706,8.39026263,7.874840283,7.027155856,7.526461976,8.037151045,7.56124526,7.260870038,8.429987716,5.742291237,7.44267636,7.955066803,6.796629283,6.743661492,7.261713951,6.838702272,7.97661357,7.010888067,6.62160563,6.863513278,7.854746604,5.256586863,7.688255924,7.668355909,5.394719638,5.927042624,5.762823316,6.953980893,7.806258131,7.205086089,6.9397668,6.572112667,7.747851357,6.991576355,5.748663069,6.37369429,7.173556121,6.8235381,7.38822513,7.564762275,7.547152881,7.608803213,6.778980229,8.085799385,8.395910777,6.176301876,7.64203661,6.706696576,7.454600277
MYRF,8.571341798,7.996828237,9.301731601,9.736789388,8.666008646,8.841230618,8.787143706,8.603306373,8.885808815,7.974492076,8.033725003,8.15050413,7.062222779,8.573603862,11.19269996,9.514591862,8.290607174,9.674381352,9.006950633,8.63339155,8.080161611,8.146619711,9.089245032,7.242046946,8.976071928,9.070228246,6.727670562,9.531551895,6.526737198,10.20450277,8.12597624,9.271257588,8.247941082,9.190962748,9.213074147,5.356535573,9.816723208,8.993309431,8.18183183,10.12967758,9.283743108,9.191365617,8.197717662,7.553286265,8.454581329,8.420674679,9.356717268,8.323574366,8.56789395,6.716453598,9.238667311,9.674717549,7.12678106,9.553722749,10.56097539,7.848832533,7.087191905,5.86184395,9.233246532,5.617310316,6.108406976,8.498036598,9.911771949,9.700909666,9.095442441,8.780901568,8.977185383,9.818863249
MYRIP,7.24270071,6.26235804,7.672783081,5.360942248,6.513133842,7.073816012,6.521202088,5.478082947,8.729308018,7.720799473,3.899657884,3.727886479,2.011986636,7.774329722,2.926697082,6.318816929,6.255948459,7.252853909,4.817014883,7.698557208,7.004893793,5.230200412,3.886516327,3.99945358,6.000142041,4.467606038,8.019271759,4.618961806,5.941951437,5.960651391,6.416833816,5.177123539,6.724714231,5.605520703,4.149575439,6.937673119,3.290558893,5.857773987,6.930482135,7.184877269,4.516181459,5.52932224,6.95455802,8.881631502,5.825489632,2.292676737,5.718003363,6.0405679,5.129120027,4.098818008,5.836507848,6.624807608,4.376664756,6.467155653,5.594427391,7.035287258,4.400660887,6.413707624,6.935358197,6.362893124,6.085239624,5.964656597,6.345434846,6.915084417,8.442815353,4.826916726,7.280170785,6.937730842
MYT1,7.471133806,7.901591102,7.53677217,5.042901304,7.389924262,7.091182285,5.212264148,6.02905261,7.588404209,6.612257982,7.777589067,7.173903817,7.639418394,5.413996839,8.189294443,7.814669222,6.83787134,7.138241905,8.098780006,7.031790182,7.095405937,8.297688835,6.900535337,8.066576116,6.91437731,5.83410928,5.623031178,7.522774412,8.410883978,7.531601237,6.749171014,4.619957557,6.310824931,7.615331977,7.125772292,8.258955156,7.232975655,8.02395995,5.319263078,7.827543926,7.594606325,6.961397724,7.508600439,7.593579883,6.741293363,8.35992485,7.362703651,7.634521489,7.815006259,7.554081488,6.456383756,8.102640337,6.735676894,8.278398719,7.212429873,6.455288609,7.408110373,7.978462795,4.765956625,7.613176486,8.182688434,8.193662478,7.60681133,7.187464134,8.393705744,6.52627975,5.700379835,7.434795558
MYT1L,6.061465841,6.200921304,5.888849849,6.20764094,6.503318048,5.899650828,6.646279568,6.373233954,6.239680159,5.56893574,5.96258277,2.599411715,4.019734785,6.379160394,6.544210515,5.654937803,6.183704305,6.396949243,7.229920398,6.349844945,2.920031467,5.510316911,5.673684735,6.100882379,3.820468866,6.521154405,5.378608346,6.560032288,4.709161097,3.769946434,6.023002794,5.411353767,6.611554996,6.009387546,4.053368404,6.35415504,4.507136171,7.32553822,6.292639309,5.589231187,5.978956187,3.539251012,6.276057145,6.427506164,6.267203389,3.357931857,3.697493723,4.092046767,2.971690271,6.140707111,5.984030902,6.647796767,6.091852523,6.431401915,4.799867989,6.218886051,6.048552766,5.712789711,6.199675794,5.121160148,7.026972672,5.521153893,5.207971514,3.829146855,5.235638358,6.760119661,5.459727423,3.799851504
MZB1,4.997235819,8.26313664,9.242150575,5.035505414,4.200469182,8.25585928,8.588809745,9.154632251,4.65225188,7.664136819,10.97283993,7.963178325,5.71225128,9.56945916,4.858781869,4.148883899,5.222826362,3.890225508,5.131140686,3.942694739,6.843357701,9.846349251,6.097278563,7.498881714,3.995751693,6.841159077,3.8075826,5.674130237,6.39722212,4.874308579,8.527792019,5.483985495,3.758485067,5.192304167,7.164229818,9.841827412,5.184952224,5.585469586,5.66057081,5.11719661,6.188714529,4.5712697,5.776237606,4.361786622,4.786873046,4.276232349,4.435943836,11.39470033,4.420117939,5.642038963,3.564620728,8.121907584,7.14227886,6.746210067,9.394768243,4.033473945,4.290376307,9.342852962,5.427703812,4.08207551,4.280898856,3.548278342,4.207858936,4.281679903,6.09964619,4.891702376,5.132260535,5.265396409
MZF1,8.968080945,8.51019109,9.039579319,9.216496721,9.268026124,8.066758781,8.387974688,8.445367263,9.485789253,9.727977754,8.236096636,8.803859178,9.060888071,8.466457052,8.635836442,8.477280819,8.696203576,9.085982007,8.703435514,8.369653374,8.582850784,8.641338476,9.142359275,8.064735442,9.173110685,8.32942837,9.128922509,8.129562528,7.992124584,8.30776108,7.78654271,8.56840159,9.209244485,9.039907415,8.651104783,9.41610529,9.272269423,8.773674015,9.177897254,9.508580989,8.17144141,9.549151153,8.421802323,9.299675694,8.338858838,8.419799979,9.617152023,8.598153071,8.054374286,9.358986619,9.261264737,8.222484474,9.182506055,8.840104434,8.879144501,8.481274757,7.615094099,9.697794059,8.388319469,8.309497199,8.355060168,8.803663375,9.713721313,9.397128202,9.578160669,8.779667097,8.259315892,9.082512089
MZT2B,9.407428983,9.755768545,9.129384693,8.799168481,8.848526258,9.039458845,8.847874312,9.001539001,8.904514107,9.524719588,9.870313244,10.19535956,7.984128748,8.460573385,9.175051877,9.290582433,8.839992699,9.235758286,9.329287529,9.125200139,9.78828354,10.84231445,9.39544534,10.04498286,9.55571122,9.13988787,9.604623773,9.814780456,8.933477365,9.390896404,8.567555368,9.531702671,9.6293891,8.9189224,9.669889797,9.541163407,8.240728462,9.428315126,8.95226849,9.520034406,8.792603904,9.063601808,10.36659759,8.725761262,9.812886891,10.06504614,8.524149308,9.293200067,9.893327169,8.36187038,8.699652263,7.946221378,10.00117026,8.630152331,9.986518673,9.35123848,8.072494417,10.63448745,8.15863074,9.654347256,9.257961128,9.862300415,8.352797183,10.16365144,9.711066675,9.728787317,8.917292085,9.04896554
N4BP1,10.37044485,10.47718592,10.15470034,10.61650186,10.36952699,10.06417663,10.36862909,10.33650608,10.48387006,10.19001254,10.52922293,10.36448916,10.10316999,10.23277626,10.49789519,10.30988072,10.24992665,10.53535059,11.0235418,10.65555676,10.58926348,10.4910109,10.34631215,10.57215105,10.43258111,10.18942051,10.69863738,10.21368153,10.62427499,10.07772813,10.73128739,10.63824942,10.6870897,10.06055406,10.38083046,10.63174208,10.46690423,10.95686716,10.46025118,10.44517016,9.841534958,9.576979577,10.28098261,10.2166331,10.35612947,10.79553806,10.62860529,10.07465137,9.75799045,9.821495467,10.41498826,10.75010291,9.736184505,10.28654485,10.47689746,10.07600699,10.2086271,10.67823045,9.896790909,9.977500924,9.679084968,10.42442767,10.48019257,10.40530706,10.96942781,10.4096033,10.38916465,10.54685324
N4BP2L1,8.699240879,9.333445473,8.495537773,8.706100932,8.916448502,9.219672318,8.935389479,9.182190488,8.647660363,10.33905663,9.174470364,7.028744322,8.05866792,9.044759392,8.199291608,8.904749085,9.090314656,8.974124698,8.561888575,8.905103244,6.805549777,9.058262075,8.771830292,8.409641521,9.208125789,8.243751569,9.593454859,9.410507517,8.758366715,8.264790465,8.292131406,8.690007048,7.689659175,8.930256492,9.27865731,10.04079573,8.636831999,9.133039381,9.555134664,8.480139483,7.735825606,7.484186397,9.064271466,8.050823923,7.915325689,9.940665784,9.400299392,9.516216299,8.126416199,9.598934802,8.820981334,8.078411531,8.90751677,8.460079307,8.085993506,9.140765319,8.697528396,10.21445429,9.114687132,8.440807443,8.431746641,6.898198334,6.927058024,9.24414656,7.433879869,9.432830174,8.748446832,8.753203919
N4BP2L2,10.75349053,10.45021361,9.877722388,10.5019702,10.07597389,9.856877381,10.268489,10.1578085,9.453448929,11.14024441,10.37101759,11.67360906,9.821227974,10.1300101,10.56835831,9.639941193,10.49623914,10.09055678,10.22012694,9.647048668,9.792909599,9.836796969,10.18955505,9.749819174,9.9359295,9.83021114,10.19958576,10.15952808,9.64621901,9.970686974,9.994327206,10.17436591,10.32921807,9.336084239,9.829388875,10.4203527,8.450091959,10.60810029,10.74332431,9.259952763,10.67723508,9.43986889,9.292985311,10.73009994,9.794251971,10.61377808,10.12493668,9.757044559,9.125347993,11.31905132,9.145911552,8.613042993,9.878460483,10.89300995,9.430749776,9.847954837,10.50084121,11.2518038,9.745726287,9.508443642,9.875905782,10.1580544,8.57498635,9.006582556,9.510021571,10.69409096,9.6775456,9.670339111
N4BP2L2-IT2,6.604068083,6.769736144,5.008221267,3.958019189,6.880221933,4.604824077,4.796151176,6.881410892,6.297749558,6.699217336,6.608355409,7.01027852,4.633248572,5.869387459,6.103851567,7.190250938,6.394738907,6.719078962,6.706979293,6.309107925,5.25129785,4.814918078,7.108697432,5.000444623,5.400212488,6.403961729,5.276721734,2.685292699,6.966335984,6.879008279,6.277136968,4.621693388,6.754618502,5.824138767,6.885861279,6.946356618,5.219241158,6.979482807,5.088982403,6.052255239,6.060759859,4.973029309,3.887163866,6.739874811,6.543859013,7.800736845,4.147261322,5.056688964,6.862964956,5.509475363,7.153234975,5.134112213,4.726696521,4.476456657,6.107144538,4.274780968,7.20415414,7.98576641,4.322584629,7.247221399,4.887237586,6.274708501,6.716272423,5.157526937,6.96200569,5.137097099,3.685480369,5.093689847
N4BP3,7.86110925,7.982928482,7.406730215,7.517206253,7.712636733,6.388559678,7.625122336,7.799324934,7.721390188,7.316820736,7.44712056,7.435929881,7.314668815,7.018637209,7.028070546,6.976908954,6.952650436,7.155283326,7.856308977,7.516592248,7.292625201,7.706571999,6.466989205,7.517432017,7.151162707,7.398677454,7.328622508,7.872459069,7.638122539,6.590834406,7.124796851,7.141265703,6.959932561,7.268456853,7.242101644,7.450646464,6.774145819,8.386827268,7.143853194,6.954974731,7.698603557,7.34749516,7.582269389,8.141457371,7.225948857,7.025852168,7.181488277,7.910661145,7.609019447,7.257126835,7.238468633,7.642229216,7.277410591,7.898686903,7.042245883,7.077653369,7.663043933,7.603994762,7.919273514,7.301214007,7.082002731,7.145811617,7.578789726,7.611427065,6.87477063,7.333389981,7.109795206,8.216628565
