symbol,GSM642933,GSM642935,GSM642936,GSM642937,GSM642938,GSM642939,GSM642940,GSM642941,GSM642943,GSM642944,GSM642945,GSM642946,GSM642947,GSM642948,GSM642949,GSM642951,GSM642953,GSM642955,GSM642956,GSM642957,GSM642958,GSM642959,GSM642960,GSM642961,GSM642964,GSM642966,GSM642967,GSM642968,GSM642969,GSM642972,GSM642973,GSM642974,GSM642976,GSM642978,GSM642979,GSM642980,GSM642981,GSM642983,GSM642984,GSM642985,GSM642987,GSM642988,GSM642989,GSM642991,GSM642992,GSM642994,GSM642996,GSM642997,GSM642998,GSM642999,GSM643000,GSM643002,GSM643006,GSM643007,GSM643008,GSM643009,GSM643010,GSM643011,GSM643012,GSM643014,GSM643015,GSM643016,GSM643017,GSM643019,GSM643020,GSM643022,GSM643024,GSM643026,GSM643027,GSM643028,GSM643029,GSM643030,GSM643031,GSM643032,GSM643033,GSM643035,GSM643036,GSM643037,GSM643038
MAU2,8.07215,7.3936,7.75769,8.06244,6.6923,7.94923,8.77377,8.0989,7.79763,8.793,7.84427,8.97806,8.16368,8.13418,8.39519,8.62563,7.78991,8.08107,8.44928,8.13703,8.08774,8.13116,7.54361,8.16169,7.94105,7.92269,8.17048,8.15951,7.77905,8.42737,8.15364,7.9369,7.66507,7.86263,8.18507,7.98514,8.31215,8.30202,8.12194,9.02049,7.3307,8.08046,8.18159,8.02345,9.28319,8.04739,8.20489,7.71441,8.69441,8.49939,8.85404,7.95179,7.75137,8.23714,7.58577,8.1314,8.36733,8.03926,7.63153,8.46649,7.91013,7.53955,7.90252,8.07836,8.28413,7.74466,8.48582,9.56174,8.23659,8.54976,9.0009,7.82048,8.07022,7.57462,8.21756,8.28805,7.7212,7.66431,7.27353
MAVS,8.85008,8.37989,8.59971,8.8661,8.48806,7.71877,8.07104,8.14709,8.45582,8.40455,8.48741,8.71298,8.94425,8.87023,7.68664,7.94188,7.97361,7.87781,7.9838,7.4962,8.60783,8.31958,7.38667,7.27713,8.41985,7.61432,8.23733,9.19296,8.69657,8.15174,8.87734,8.30288,7.81539,8.70067,8.10635,9.46821,8.10913,7.79381,8.22669,8.37275,8.47636,7.46044,8.4003,9.01666,7.88148,7.86773,7.32938,8.605,8.43468,9.41737,8.50404,8.44293,8.38313,6.40186,7.95398,8.65912,7.25768,8.96862,7.38634,9.50677,7.97218,9.58082,7.17812,9.94091,8.34045,7.87496,9.57702,8.98576,8.62592,8.52853,9.0066,7.82002,9.25333,8.18819,8.06167,9.42831,8.28789,8.92307,8.01524
MAX,9.09447,9.40004,9.64424,9.31863,9.75548,9.93365,9.05524,10.3622,10.1339,9.96232,8.88056,9.04643,9.42567,10.463,10.6617,10.4509,9.55342,9.04631,9.20506,9.34823,9.45366,8.78975,9.88939,10.1874,10.1803,9.17086,9.83511,9.17732,9.23711,9.75205,10.0574,9.51616,9.01458,9.942,9.37595,9.47347,9.34416,10.5738,10.8214,9.73234,9.16842,9.30181,9.84583,9.85445,9.64088,10.7058,9.48759,10.0514,10.7442,10.1797,10.1368,9.93967,10.152,8.69733,10.0583,9.7344,9.63801,9.62068,8.36676,10.4876,10.3026,10.1207,9.45479,9.33012,8.86774,9.11425,10.0662,9.25504,10.1152,9.52236,9.7917,9.76912,9.95157,9.60885,9.9967,9.08776,9.4489,9.03983,9.14721
MAZ,8.26476,8.68312,8.2246,9.07181,8.98119,9.2122,8.51638,9.1657,9.93582,8.81278,8.89297,9.308,9.02693,8.37963,7.55291,8.11466,8.08608,6.85584,8.23319,8.2001,8.38424,9.36702,7.64119,8.61449,8.38135,10.1454,7.83328,8.67397,7.62521,10.0149,8.4343,9.05483,8.96987,8.80483,7.97815,8.6681,8.53106,8.86539,8.86099,8.92689,8.16764,8.01889,9.24984,8.66642,8.2358,8.95535,8.8708,8.4178,7.90593,8.72717,8.93912,9.25501,8.41138,9.23965,8.93078,9.0885,8.6798,8.78917,8.83451,8.83153,7.11401,8.60543,9.75538,9.18555,8.55559,8.23898,9.06428,8.76328,9.48265,9.45059,8.99157,9.25834,8.7171,8.77319,8.58901,8.95257,8.81164,9.19784,9.72705
MB,2.64787,2.49689,5.67623,3.64206,2.48437,3.62964,3.06175,2.50424,2.66793,4.59097,3.89487,2.55655,2.53545,2.51589,2.75164,2.63928,2.52656,2.66716,2.5651,2.54232,5.65729,2.72121,2.62259,2.57215,4.68571,2.6186,2.57938,4.09603,2.57459,2.6748,2.67779,3.28069,2.71239,3.15866,2.56997,2.45376,2.99569,3.76956,2.69156,2.54951,2.76092,5.07678,2.57437,2.60153,2.62056,6.77468,2.75032,2.61391,2.59945,5.35701,3.03969,2.43764,5.39091,2.98077,3.35162,2.70921,2.53419,2.89657,2.92676,2.64912,3.32502,2.59597,2.56475,2.67531,3.57804,2.65409,5.13149,3.83989,3.13097,2.62565,2.66963,3.43893,5.7196,2.98689,2.56859,2.92162,5.62293,2.6776,3.00158
MB21D1,4.11142,4.01704,4.15361,3.88788,3.83195,4.14259,4.22381,3.7674,4.19336,4.16241,4.28698,4.1142,4.07292,4.24889,4.1274,5.17352,3.89092,4.07571,4.20964,4.24306,4.66232,4.60014,4.50902,4.51241,4.06661,4.46682,4.07275,4.20893,4.09686,4.67477,4.28848,4.83132,4.49466,4.52546,4.30896,4.58019,3.95926,4.75457,4.59301,4.57147,4.00748,4.29404,4.60385,4.21615,4.42594,4.23374,4.44649,4.32556,4.25882,4.12128,4.16183,4.68539,4.15487,4.4759,4.30804,4.49977,4.38386,4.31776,5.04674,4.60809,4.25982,4.2419,4.10373,4.23313,4.26805,4.38314,4.11193,4.40972,4.35996,4.85608,4.52105,4.50629,4.55734,4.63304,4.2916,4.01227,4.32625,4.53846,4.45936
MB21D2,4.3196,8.11955,6.03967,6.59546,7.04792,6.54787,5.19584,6.01908,7.66214,6.22962,5.21066,6.62369,6.07334,6.71832,6.22688,6.35466,7.00705,6.07741,7.67129,7.42414,4.99668,6.62899,5.3795,8.26402,6.69999,7.02898,6.71516,5.43671,5.94247,5.15878,6.8585,7.317,5.2008,6.19616,7.01426,7.43162,7.90565,6.33508,5.12933,7.39362,6.32376,6.31955,5.18983,6.66537,7.17028,5.11735,5.13464,6.91564,6.38379,5.58305,6.22627,5.02835,5.25366,4.05108,5.42021,6.98416,6.93041,6.47611,7.17032,7.67755,5.58523,8.33033,5.82546,6.43585,5.69214,5.50481,7.44951,5.84714,6.65917,8.14826,8.80468,6.40992,5.69136,5.18742,5.64968,6.5418,4.75688,7.43173,5.14188
MBD1,9.61899,9.20105,8.28236,8.49114,8.20248,8.74415,8.18142,8.63818,8.88456,8.30682,7.80847,8.69019,8.36746,8.4117,8.1269,8.47505,7.98004,8.87434,8.0604,7.22153,7.62678,7.56341,7.80292,7.76421,8.60985,8.64618,7.9022,7.06935,7.28496,9.30309,8.86996,8.2472,8.10261,9.21372,8.38702,8.75006,9.33043,7.56153,8.13905,10.6481,7.44203,8.7947,7.90634,8.29883,8.36271,8.69347,8.43704,8.36663,8.38804,7.3034,7.7801,8.20894,7.99873,8.18832,8.09138,8.19368,8.63033,9.00213,7.90806,7.82068,7.68494,7.93485,8.83711,8.5579,8.69636,7.23339,7.49665,7.64125,8.36461,6.68761,7.70548,8.50775,8.92407,8.84458,8.50479,8.12022,8.00487,8.03224,7.8281
MBD2,11.3137,9.47434,10.1497,9.90007,9.10416,9.46159,9.4194,10.0788,9.94272,9.43701,10.1506,9.82207,9.97589,10.5917,9.97034,10.3797,9.57607,10.4224,8.92946,9.70441,8.85769,9.37729,9.20496,9.29884,10.2957,9.43419,9.25985,9.42013,8.90298,10.1732,10.3732,9.69221,10.4414,10.8153,10.5823,10.3864,10.8659,9.19649,9.93208,10.8835,9.69439,9.9928,9.13619,9.87425,9.16446,10.4111,10.0567,9.45936,8.95166,9.18604,9.22427,5.51452,9.76177,10.747,9.80407,9.82512,9.81105,10.8207,9.80585,8.8693,9.74405,8.43459,10.1468,10.5447,8.63629,11.5205,9.28092,9.01448,10.1827,8.60181,9.39698,9.71711,10.6151,10.4216,10.3157,9.75964,9.34111,9.42923,9.07224
MBD3,7.08927,6.73261,6.92507,6.99071,6.74654,6.62918,7.40968,7.69805,6.73114,7.17639,7.22786,7.30929,6.89086,7.26303,6.509,6.64802,6.23578,7.06839,6.70186,6.76858,6.48367,7.04813,7.29484,6.05766,5.91672,7.88859,6.29354,6.35146,6.08013,6.98617,5.91089,5.86211,6.88188,7.02035,6.59142,7.3174,5.80846,5.69216,7.04185,5.72496,6.04798,5.85011,6.69513,7.12779,6.5467,6.28271,6.7062,6.68751,7.4167,6.92062,5.98424,6.59305,7.19755,6.08512,6.68103,6.93162,6.7624,6.83745,7.29273,6.56996,6.50716,5.78581,7.22252,7.21142,7.73935,7.47292,6.25093,6.63932,6.35843,6.83133,6.53284,6.39177,7.28859,7.30674,6.50479,6.38877,6.68493,6.77969,7.32863
MBD3L1,2.82633,2.75467,2.80769,2.73298,2.76261,2.79716,2.86549,2.83573,2.80548,2.85846,2.78743,2.78246,2.76734,3.02704,2.89832,2.80027,2.67884,2.73573,2.82534,2.96171,2.9339,2.82218,2.90876,2.76539,2.8372,2.76597,2.73548,2.84909,2.84688,2.88944,2.87001,2.86914,2.90225,2.87974,2.76182,2.97054,2.8542,2.91729,2.97841,2.91683,2.7745,2.78596,2.86855,2.81047,2.89999,2.94029,2.90147,2.87149,2.82805,2.88917,2.87521,2.8765,2.80838,3.01874,3.36686,2.89384,2.86406,2.93357,2.91286,2.83964,2.8484,2.90792,2.95162,3.31294,2.82294,2.88407,2.79272,2.9784,2.9169,3.46197,2.86512,3.17929,2.93335,2.91093,2.96154,2.80128,2.87696,2.91752,2.87413
MBD3L2,2.14284,2.11585,2.14135,2.13932,2.13668,2.13247,2.14704,2.1381,2.126,2.12735,2.13123,2.13285,2.13463,2.14256,2.15063,2.11659,2.16829,2.15854,2.12489,2.15748,2.11704,2.10741,2.28408,2.14718,2.18809,2.17444,2.19099,2.16471,2.15041,2.13034,2.16714,2.15936,2.15629,2.14246,2.1091,2.1533,2.11097,2.10197,2.27339,2.15699,2.16542,2.12553,2.14697,2.12873,2.15621,2.15793,2.15828,2.1489,2.17989,2.14814,2.13926,2.14957,2.15584,2.18935,2.16978,2.14579,2.16786,2.14947,2.15686,2.13363,2.1272,2.36703,2.14411,2.19073,2.14382,2.15315,2.13421,2.13845,2.16635,2.15074,2.16095,2.14655,2.1724,2.15539,2.15442,2.14991,2.12872,2.13353,2.11716
MBD4,9.7532,10.1355,10.061,8.92606,9.02554,11.2958,10.3767,8.69116,11.3022,10.3449,9.61047,9.15776,9.17415,10.3266,9.61021,10.4998,10.3224,10.6077,9.48401,9.82322,10.4098,9.12247,10.2857,9.75253,10.0712,11.0049,9.93673,10.4715,10.5478,10.8431,10.0105,10.3406,10.2851,10.4525,11.7295,9.7412,9.24779,10.2854,9.37001,9.43667,11.2117,10.3726,10.6155,9.5833,9.78699,10.4162,10.248,9.85435,10.4902,9.4027,10.9862,10.113,11.1388,10.4269,10.343,11.0037,9.91167,9.44881,10.4543,10.5487,10.6753,10.1939,10.3774,9.66031,10.016,10.4948,11.4851,10.3167,10.1173,10.5462,10.6335,10.8752,10.1489,9.8928,9.74405,9.86525,9.77211,10.6088,10.4711
MBD5,5.323,6.15508,4.50971,4.73959,6.67013,6.76897,6.24451,5.12308,5.41937,4.32275,4.35935,5.15384,4.42074,5.70854,5.23441,4.7361,6.50284,6.36395,5.71843,4.64319,5.41687,7.08735,4.9733,5.71658,5.30272,4.61101,5.48068,6.5526,5.52049,5.22211,4.38667,5.74289,3.40985,4.99184,4.07421,5.78606,5.41667,4.97292,3.48311,5.04979,6.57039,6.51901,5.3301,5.8576,5.21372,5.3316,5.59918,6.0671,6.60869,5.13127,5.29497,5.01519,5.11584,6.44658,5.36606,6.14503,4.43059,5.23023,4.87219,5.34375,4.07735,5.84125,5.38159,5.41106,5.74604,5.61896,4.97009,6.21381,5.16008,5.97362,6.70235,5.42905,5.17064,4.66754,5.25714,5.46767,4.96282,5.71133,5.1862
MBD6,8.2326,8.33858,8.35953,7.77521,8.90048,9.77007,7.39311,7.57889,8.20706,8.56481,8.39586,7.5855,8.22097,9.26091,8.65298,8.31885,8.28702,8.49479,8.50406,9.8527,9.55727,8.68809,7.92372,8.29085,9.10299,8.95061,8.8849,8.19341,8.64223,9.31897,7.8699,9.30399,8.38238,8.63517,9.23643,7.62609,7.92677,8.66676,8.73643,8.60066,9.37273,7.82164,8.45265,7.71322,8.13011,9.67198,8.61241,9.65254,8.8245,7.21192,8.57812,9.84107,8.03667,8.29586,7.2401,8.68927,7.37786,8.22358,7.46956,9.08574,8.12558,8.09028,8.87051,7.3654,7.20752,8.31308,7.72086,9.17338,8.41308,8.42254,9.09922,8.45468,8.68853,8.75613,8.15192,7.84213,7.39716,8.86172,10.1902
MBIP,6.91713,5.49926,5.97621,6.31117,6.52517,6.55385,6.83702,7.67164,6.26447,5.88008,6.39294,6.66955,6.21603,6.04944,7.24255,6.65476,6.72915,5.92705,6.75938,6.64008,6.06128,5.34466,7.68676,7.95578,7.12589,6.16363,5.76725,6.9446,7.8757,6.64616,6.57129,7.07714,7.47597,7.31035,5.78976,5.85869,5.52198,7.33067,6.60628,7.74707,6.17629,7.18738,6.53466,7.06694,6.40058,7.62223,6.89864,6.56775,6.46818,6.59358,6.61718,6.80008,5.50775,6.9897,5.94329,6.28352,6.00081,7.03485,7.24258,6.22999,7.25693,5.81184,5.99327,6.66023,6.27546,6.95844,6.02779,5.44117,7.10825,6.18715,7.67395,5.31334,6.83226,4.96167,6.42054,6.16864,7.29813,6.05193,7.15634
MBL2,2.45792,2.40023,2.45139,2.39816,2.44577,2.50235,2.48217,2.45349,2.47003,2.42699,2.47784,2.4599,2.435,2.47099,2.45091,2.61962,2.39868,2.47714,2.43752,2.82128,2.50765,2.44059,2.60722,2.40929,2.44602,2.53683,2.54164,2.53297,2.4489,2.4845,2.48261,2.45709,2.53312,2.46463,2.43577,2.54383,2.4972,2.51047,2.6001,2.47035,2.37904,2.42356,2.46832,2.41067,2.48367,2.48533,2.4545,2.44459,2.4817,2.43228,2.41366,2.5603,2.44991,2.55578,2.6341,2.48277,2.50866,2.49657,2.57318,2.55627,2.42017,2.57892,2.45091,2.49469,2.41701,2.50884,2.42957,2.48957,2.48083,2.53408,2.47784,2.42905,2.52925,2.55093,2.46739,2.43116,2.46334,2.48344,2.45275
MBLAC1,2.71279,2.53286,2.74008,2.66281,2.72982,2.76144,2.68088,3.0702,3.51178,2.89782,3.01221,2.74664,2.75102,2.80155,2.81701,2.92908,2.73186,2.78048,2.76431,2.727,2.82855,3.31761,2.96541,2.80554,2.85119,3.12322,4.11861,2.72214,2.79021,3.0299,2.78916,2.81954,3.30995,2.69862,3.32807,2.75204,2.72231,3.19321,2.84431,2.7083,2.76173,3.31812,2.80836,2.69984,2.70467,2.8909,3.66597,2.71497,3.19257,2.85879,2.77596,3.28264,2.71825,3.41091,2.7723,2.62467,2.75002,2.83613,4.34829,2.8221,3.59367,2.62039,2.77036,2.77445,2.78952,2.68112,3.35418,2.83242,2.70147,2.77107,2.69725,2.56265,3.87715,3.35221,2.82723,2.71381,3.70551,3.03463,2.64063
MBLAC2,6.82554,7.18801,6.38716,6.31615,6.76621,6.32605,7.37079,7.15115,7.03469,6.73623,7.47785,6.67225,5.63217,6.2474,6.47706,8.03684,6.58008,6.11474,6.58349,7.35731,6.13181,7.7201,5.98716,6.53708,5.45308,6.01849,7.90162,5.88083,8.25419,6.21313,6.45683,6.61405,7.65723,5.7947,5.86039,6.61407,8.32854,5.79034,7.36993,6.6917,6.25683,6.20043,6.49622,6.62959,6.07875,7.93784,5.83832,6.90625,8.79927,6.86209,6.29369,5.82344,5.5165,5.5777,6.09183,6.64239,5.53713,5.74515,7.42273,6.03871,6.97811,5.39785,6.63979,8.11271,5.19993,5.97271,5.3705,6.70908,6.40274,6.74814,8.1115,7.82442,6.8026,4.13928,7.31724,6.40454,6.49926,6.61407,6.48399
MBNL1,9.46659,9.96107,10.0399,10.037,9.43971,9.44214,10.2089,9.67582,10.1765,9.95601,9.28001,9.46214,9.94007,9.53765,10.2995,10.3993,10.6612,10.3667,9.94424,9.46412,9.99286,10.6546,9.39279,9.54319,10.3854,9.55023,10.0931,10.7623,10.3564,10.1386,10.1497,9.80123,9.72754,10.0903,9.94174,9.68174,10.0984,9.37172,10.1159,9.66436,10.9102,10.7598,10.3674,10.1197,9.81233,9.55197,10.3772,9.95798,10.2467,9.88363,8.67218,9.11819,8.60671,9.55014,10.3818,9.87148,10.1138,9.50053,10.8977,9.87254,11.1183,10.1325,9.94317,10.2833,9.45822,9.61007,10.3761,9.85438,9.91881,10.5063,10.6082,10.1493,9.85737,9.59343,10.219,9.84292,10.2016,9.92959,10.1144
MBNL1-AS1,5.36325,4.67809,4.94139,6.31693,4.95942,5.25789,5.75417,4.2393,5.58256,5.82313,4.22321,3.80608,4.93411,4.97178,4.99466,5.815,6.14546,6.81988,5.86788,4.59733,5.79416,5.97088,3.89954,5.07583,6.26286,5.39748,4.45903,4.96819,4.51276,5.20889,4.97259,5.48537,4.5236,5.33596,4.39505,5.72018,8.24454,5.13704,3.55238,4.77615,8.01105,5.41149,6.26847,5.15441,3.80354,5.01293,5.26059,5.23582,4.64464,6.40787,4.83027,4.47906,4.43408,4.35505,5.89106,5.75047,4.6501,3.87456,6.48962,5.99631,7.20013,5.62473,5.8672,5.07035,4.2684,5.25683,4.28954,4.9766,4.84108,6.07998,7.89136,5.33588,4.47798,3.6854,4.46594,5.38308,6.40729,6.46085,4.64946
MBNL2,8.61995,9.01609,8.88166,9.43185,9.45621,8.65842,10.3123,9.89986,9.10409,8.66741,9.49858,9.42671,9.87752,8.85281,10.4687,10.0688,9.41819,9.73822,10.2527,8.64281,9.98436,8.93869,10.141,9.62823,9.21985,7.83789,11.4162,10.7261,9.97557,8.81957,10.7055,9.46825,8.58061,8.39231,9.42682,8.79798,9.49158,10.0044,8.94617,10.5016,8.89578,9.5332,9.62814,10.1227,10.8064,9.28779,9.42297,9.41119,11.4733,10.1703,9.62191,9.28436,10.6479,8.0287,9.59386,9.40136,9.5388,8.80574,9.52582,8.04141,8.42019,8.80087,9.76594,9.84081,8.7451,8.38259,9.17205,10.2627,10.5319,9.85396,8.96065,9.50581,8.87144,9.39943,10.435,8.78089,9.6527,8.68533,8.41592
MBNL3,7.94682,8.19439,7.56956,7.3954,8.7871,8.17734,9.4662,9.19745,10.139,8.215,9.11303,7.36358,7.29937,8.0627,7.85648,8.81366,8.28341,8.67663,8.44925,7.34566,7.14826,8.27245,3.74396,9.18099,8.33867,9.17936,8.41529,9.24539,7.34807,7.87792,8.72809,7.21615,7.96688,7.41256,5.27387,7.03217,9.81892,8.13538,9.16586,7.27028,10.4235,9.28882,8.2197,8.9584,7.25109,7.99735,6.79119,8.35771,7.24663,7.59348,9.12123,7.56377,8.00973,3.34154,7.09158,7.42342,6.20068,7.20712,8.28688,6.54368,9.57979,8.68399,9.26063,10.0003,6.71001,10.1123,8.70046,7.24303,6.92014,7.06309,7.65517,7.33189,8.40088,6.58777,8.37449,8.03912,7.38299,7.54258,7.12018
MBOAT1,8.16704,9.40245,8.34846,7.54521,8.40343,9.19975,9.1387,8.10677,9.50656,7.95543,8.64614,8.93977,7.63141,7.47862,7.08372,8.66047,7.81182,8.43233,8.81056,8.74727,7.58528,8.53341,7.46012,6.1127,8.72927,8.74583,8.0705,9.11217,6.94672,7.90592,8.04123,9.53889,8.37621,8.02065,4.14487,8.2489,8.27465,8.45661,7.81361,8.69652,7.83476,9.12914,7.68096,7.31327,6.68328,7.73884,7.92674,8.05985,6.67742,7.98927,8.22291,6.70988,8.21906,7.62574,7.25772,8.65734,6.34884,8.69633,9.06079,8.29683,7.9506,8.42053,8.13766,8.9553,7.51366,7.68722,8.29477,8.85377,8.50229,8.83851,8.02668,8.98113,8.06132,4.82329,7.61919,6.81934,9.43034,9.37888,8.82777
MBOAT2,9.39647,7.79861,6.15906,8.58985,8.72469,7.14091,7.07297,6.6972,7.2159,7.26434,7.98496,8.94623,7.47534,7.41043,8.0246,8.04481,9.03434,8.21015,8.4533,8.88337,9.08671,8.92516,5.56959,10.4425,7.58747,7.7488,5.45032,7.13958,8.14764,7.46825,6.57524,7.36295,6.5929,8.13801,5.69631,6.41206,6.51494,9.17319,6.28712,7.13144,7.96668,7.72076,7.45566,5.66293,8.55255,7.89058,7.16745,8.56124,7.23077,7.43207,7.35039,6.43382,7.25925,9.11368,6.73323,7.73187,7.3209,7.66568,4.5075,8.03083,7.3202,9.46147,6.94082,6.64054,7.10883,7.86079,6.54789,7.36337,7.39894,8.4918,6.08208,7.64276,7.80931,8.84142,7.48457,7.39341,6.3429,6.87264,9.0403
MBOAT7,8.01618,7.27534,7.94034,7.92889,6.66856,8.79518,7.33053,7.81935,7.18225,7.28144,8.41149,7.96062,8.38149,8.46279,7.44248,7.21438,7.3314,7.18774,7.45363,7.25228,7.30421,8.46869,7.75259,6.95143,7.31956,7.60051,8.21629,6.95148,8.09171,7.68197,8.63044,7.66265,8.08487,8.0044,7.75746,6.6753,7.65289,8.66109,8.35272,7.01447,7.85669,7.9693,8.03998,7.48237,8.76391,6.8215,8.00001,7.44641,6.24018,7.40534,7.23119,8.39155,7.35741,9.72235,7.21994,8.30248,8.963,8.39337,8.63691,7.85915,7.75298,7.78553,7.93824,7.89485,8.09843,7.30275,8.0944,7.31474,7.31407,7.98455,7.57393,7.1294,7.57714,8.56939,7.97423,7.534,8.54899,6.94659,9.0107
MBP,9.02134,8.14925,9.52342,8.33929,6.41032,7.63964,8.83458,10.5648,9.80728,8.38401,7.91512,7.53849,6.97195,9.0612,8.59378,9.6415,6.40917,8.38013,8.97203,7.949,8.65061,8.73315,6.52278,6.79022,7.99156,7.63881,8.19037,7.89792,5.87881,8.7315,8.09502,7.99619,8.83944,7.68361,9.0969,8.67465,10.7326,5.91935,9.14909,5.54891,8.00073,9.25954,3.78413,5.79111,8.06417,8.84346,8.33318,7.33934,7.7451,8.35207,8.99989,7.34448,8.2925,8.31715,7.75489,7.08993,8.28542,7.51297,8.50893,8.58745,8.51848,5.67826,6.24103,7.32274,3.23313,7.14081,7.51961,9.00919,9.34848,8.27165,8.38718,7.79996,9.68906,10.2113,10.4543,8.91458,7.13047,7.15525,5.96202
MBTD1,10.3773,8.36048,7.28905,9.0422,8.87023,8.20056,9.22924,8.56251,8.85807,8.14239,8.2583,9.18588,9.53014,8.86825,9.39722,9.30576,9.12129,9.37059,9.40319,8.66588,8.67457,8.25289,7.97284,9.06474,9.02695,8.47229,8.31014,10.4027,10.3589,9.66886,9.51262,10.2725,8.87665,8.57066,8.49634,8.47691,9.37628,10.5205,8.32493,9.69981,9.36965,9.59989,9.13042,8.4138,8.99376,8.2898,8.99843,9.13958,9.63097,9.21034,9.69568,8.17422,8.17482,9.80361,8.82251,9.2686,9.04396,9.57168,8.5585,9.63142,8.54967,9.3668,10.0296,9.30008,9.05374,10.046,9.22169,8.82358,9.56394,9.00909,10.0257,8.78007,8.35751,8.29655,9.01207,8.72476,8.44715,8.04771,9.20466
MBTPS1,7.72266,7.85105,7.61869,7.51799,8.35537,8.1493,7.24734,8.58842,7.70608,7.49536,8.59708,7.6017,8.09521,6.90919,7.99647,7.18805,7.59256,7.44816,7.96238,7.26288,6.82034,6.64197,7.39966,8.22745,7.01395,6.64417,6.51208,8.67819,6.92444,7.53489,7.72444,7.36509,7.21507,7.71023,7.73716,6.77526,7.3168,6.96512,7.22174,7.25353,6.94764,7.84065,7.14469,7.29822,6.96728,7.98678,7.48352,7.65475,8.19184,7.23058,7.94471,6.63937,8.08826,8.10996,7.44253,7.54748,8.26455,7.95819,7.60994,5.37192,6.4003,7.59933,6.57653,6.3601,7.38619,6.71323,7.52833,6.80954,7.86049,7.90938,6.74734,7.44138,6.93692,7.92671,8.02772,7.17025,7.62286,7.12469,7.58539
MBTPS2,8.93944,7.92906,9.46709,9.46915,8.31705,10.3804,7.92381,8.85116,8.77102,9.01337,8.33598,8.55654,9.63061,8.91604,8.93525,9.02846,8.25317,9.40352,8.00216,8.29309,8.47452,8.56479,8.21581,8.27472,9.54068,8.44927,8.7889,8.13506,8.52066,8.2989,8.39971,7.68956,7.98319,8.45773,9.11413,8.85088,8.05791,8.41971,7.97589,7.8647,9.59106,8.50765,8.56259,9.10291,8.28342,9.39667,8.74556,9.62782,9.19829,8.34122,8.76553,8.65848,8.74397,8.74075,8.63416,8.74772,8.47095,8.12119,8.49387,7.81775,8.8586,7.26105,7.30636,8.29995,9.51534,8.30092,9.05433,8.85488,7.65306,7.45269,7.19329,9.07883,8.5756,8.60436,8.4024,8.3578,8.04191,6.07976,7.46849
MC1R,2.90197,2.08279,2.51644,2.81059,2.45611,2.99402,2.33998,3.13195,3.24541,2.35833,2.91224,2.70612,3.0822,2.52254,2.73104,2.54863,2.33652,5.35093,2.49586,2.5794,2.44587,2.40617,2.68868,2.78502,2.32943,2.71742,2.2237,3.886,2.32072,2.37204,2.5038,2.44925,2.4656,2.30674,2.26325,2.57608,3.17434,2.29565,2.53345,2.36338,2.23328,2.69889,2.78194,2.68661,2.51404,4.50458,2.78233,2.46869,2.41331,2.74525,3.82502,3.06473,2.90454,2.85258,4.06676,3.05223,2.66511,2.24913,2.56434,2.39001,2.41356,2.78921,2.77108,2.36913,2.46412,2.47775,2.41771,3.23365,2.52688,4.01658,2.06483,2.48288,3.43001,3.48725,2.85405,2.36067,2.84426,2.49528,4.71767
MC2R,2.3152,2.27677,2.3642,2.27301,2.34673,2.57979,2.39628,2.32466,2.32064,2.35319,2.3482,2.32338,2.33407,2.35249,2.32127,2.38121,2.39473,2.32687,2.83145,2.41743,2.3548,2.38831,2.49157,2.35538,2.33876,2.41471,2.38661,2.40087,2.33444,2.38268,2.35867,2.30816,2.35156,2.334,2.38451,2.40565,2.36219,2.31021,2.38577,2.36193,2.29464,2.30288,2.3085,2.27398,2.30898,2.31921,2.34122,2.33534,2.35872,2.33071,2.31398,2.48134,2.53719,2.68784,2.39687,2.33599,2.35235,2.3576,2.43499,2.36239,2.30773,2.52765,2.33006,2.4267,2.31853,2.39876,2.32516,2.3469,2.3483,2.36463,2.50571,2.27488,2.41537,2.32066,2.32477,2.31707,2.31186,2.34947,2.34527
MC3R,2.07152,2.0927,2.08633,2.05172,2.05422,2.08159,2.0717,2.08777,2.07786,2.11376,2.05795,2.14587,2.0458,2.09236,2.15071,2.06559,2.05546,2.06521,2.1102,2.06263,2.11605,2.08162,2.08815,2.06814,2.1011,2.07004,2.13881,2.11446,2.12742,2.11184,2.11043,2.09958,2.10992,2.14149,2.07345,2.07182,2.07281,2.0973,2.19414,2.0997,2.07968,2.11687,2.09908,2.11229,2.12651,2.11171,2.1263,2.09649,2.10124,2.07627,2.09547,1.9933,2.08643,2.13069,2.03709,2.11372,2.09296,2.12449,2.08066,2.08409,2.12732,2.00317,2.07937,2.11411,2.1176,2.11093,2.08591,2.13607,2.11694,2.13965,2.08939,2.08141,2.14536,2.08968,2.11185,2.06588,2.08867,2.12157,2.10323
