probe	symbol
180198	DCAF17
180201	C20orf196
180202	CYP27A1
180208	NF2
180211	DDX42
180213	SLC23A2
180215	RAE1
180218	UTP20
180233	POLR2K
180242	FABP6
180243	LCE3E
180244	ETV7
180254	ZNF140
180269	DGKI
180278	IBTK
180287	PRPF39
180293	GPRC5A
180300	PIGP
180302	GLS
180305	LCTL
180319	MAP6D1
180328	CCDC171
180331	CCDC129
180333	MGST2
180334	ELMO2
180347	CHAMP1
180354	ABHD8
180359	CALR
180365	RRAS
180376	FMR1
180378	RBM42
180380	BIRC6
180389	AQP10
180395	TGFA
180403	TRPT1
180407	MAGOHB
180410	TTC8
180417	SPRY1
180419	GIPC2
180424	FNDC9
180426	FGF1
180427	GHITM
180432	SUGCT
180445	OPRL1
180458	SYNE1
180465	KLHL8
180472	SPATA17
180479	RPL13A
180481	UCKL1
180485	LIN28B
180489	TSSK1B
180498	CDKN2AIPNL
180500	DGCR14
180503	CCR5
180515	PTGES2
180535	ADH1B
180545	PIK3R6
180557	GLB1L
180560	LAPTM4B
180575	KRT82
180577	BIN3
180589	PFKL
180596	MLXIPL
180602	CRYBB3
180617	PTCH1
180626	PRC1
180636	REM2
180648	PRKAB2
180649	FAM173A
180651	NCKAP1L
180655	PCOLCE
180667	ARMCX4
180670	MTHFR
180671	LTB
180672	POU3F1
180695	SAMM50
180726	TLR6
180728	NUP88
180733	EDEM2
180740	ACSL5
180741	STYK1
180761	SLC16A8
180764	H2AFY2
180782	GNPTAB
180792	RRP36
180797	LUC7L
180800	PTPRCAP
180804	LIG1
180809	LENG8
180819	PLXNC1
180824	THAP8
180829	PMM1
180834	CALCA
180843	RGL1
180845	LDB1
180851	CYP2C19
180853	NKX2-3
180879	ILVBL
180882	CLEC4M
180885	GLTSCR1L
180896	NEMP1
180903	ADAM22
180917	LYPD5
180925	TEX261
180927	IZUMO1
180932	SLC25A26
180938	CCT7
180947	SLC17A6
180957	NEU1
180961	FAM198B
180976	UGT8
180992	SF3A1
180993	UBE2Z
180998	SLC2A3
181009	RPL7A
181035	FAM208A
181062	MAN1A2
181072	TJP1
181086	HAL
181097	TAGAP
181098	HIBCH
181105	DPM2
181112	ALDH16A1
181127	CES1
181150	SSR2
181154	LRP2BP
181160	PDPR
181161	PSRC1
181162	CES5A
181167	RIC8A
181169	OR2C1
181170	SLA2
181176	TREX2
181192	ESYT1
181193	ZNF330
181194	WASH3P
181200	DIRC2
181204	CWC27
181218	CDC42SE1
181231	MIOS
181238	MXD4
181242	OSBPL9
181244	CCDC121
181246	PRCP
181258	KMO
181263	PAICS
181268	KCND2
181273	SAR1A
181287	OR3A3
181292	RIF1
181293	SLC7A13
181294	KIAA1551
181312	QTRT2
181315	MAGEA10
181322	ZNF71
181329	KLHL17
181353	WDR20
181362	MEX3C
181366	ADD2
181391	PQLC3
181392	FAM160B2
181397	CALCOCO2
181402	GIPR
181405	B4GALT4
181412	UNC79
181457	RPSA
181474	CEBPZ
181477	UVSSA
181479	EMCN
181481	CIR1
181500	IPO7
181504	MAGEF1
181505	SLC45A2
181510	YTHDC2
181524	ZNF813
181539	MUTYH
181551	BRWD3
181558	GPR4
181563	LIMD2
181573	MAB21L2
181581	DUSP19
181586	OR2A5
181595	OR10A2
181605	CCDC124
181608	CORIN
181617	CREBL2
181628	FAM126A
181636	STK17A
181639	ACER2
181651	PIEZO1
181652	IVD
181661	RPL32
181667	MYT1
181670	POMK
181677	OR6K6
181685	ASPM
181691	CBFB
181692	BAIAP2L2
181713	COL13A1
181717	EPHB3
181718	NINJ1
181728	ALDH1A2
181731	PPY
181732	TNFSF4
181735	EVI5L
181736	TSPAN33
181746	HLA-DQB1
181752	CHRNB1
181754	PSMB6
181758	ATG3
181759	ZNF679
181785	ACHE
181789	FUZ
181792	DMBT1
181809	CAMKV
181829	PLEC
181845	LCMT1
181855	MAGEB3
181876	MTERF2
181879	MCF2L
181880	PTCRA
181886	NT5C1B
181893	OR52E4
181901	TMBIM6
181903	SLITRK2
181922	SNX15
181935	HPD
181937	TMX4
181938	RASGRF2
181950	MIF4GD
181955	DHH
181957	CHCHD7
181959	ANGPTL4
181976	COL5A3
181979	PUS10
181993	PLEKHG6
181994	SYAP1
181999	PPP1CA
182017	P3H4
182019	ARHGEF40
182021	PAK3
182022	CLDN15
182036	RNF168
182048	FAM221A
182050	UQCC1
182054	KIDINS220
182070	STAT3
182071	ACAP2
182075	BARD1
182080	MFSD11
182081	CYP26B1
182096	ZNF395
182100	GPD1
182110	ZNF496
182113	COG1
182118	FHOD1
182123	CLTCL1
182125	USP48
182131	MARCKS
182141	SLC7A8
182143	WDR74
182163	HYAL2
182166	TCEA2
182179	EFS
182181	DBNDD1
182184	ARIH1
182185	EZH2
182204	ARL6IP4
182212	GRIPAP1
182225	B4GALT7
182237	RGS13
182239	ARPC4
182241	AGPAT2
182253	CST6
182254	NINL
182264	GPR101
182266	KRT79
182277	NANS
182278	GPR146
182279	ABCB1
182284	GMIP
182292	NAALADL1
182294	CACNA1C
182297	ARF1
182305	MT1A
182307	QRICH1
182312	ARSF
182320	P2RX6
182329	SSBP2
182330	HABP2
182340	RBM14
182343	HMGB3
182360	OTOS
182363	COPE
182375	YME1L1
182382	PPM1J
182404	GDF15
182417	DUSP1
182432	TBX4
182434	ARL5B
182438	TERT
182445	RAB5B
182449	TMEM132A
182454	FBXO31
182462	ZFP42
182464	TBC1D8B
182466	ADCY9
182474	CA5A
182475	TRIM7
182480	PTCD2
182482	P4HA2
182508	UBE2H
182510	PPP4R4
182519	DPF3
182523	MMP26
182524	NRN1
182525	DBI
182538	INPP1
182550	GPBP1L1
182557	RNMT
182561	IFFO1
182569	TMTC1
182573	CNNM3
182574	MAP3K14
182582	PNOC
182584	TDRD9
182585	C6orf118
182595	BTBD6
182608	F11R
182612	VDAC1
182614	FUT2
182635	ESRRG
182638	PTPRO
182643	MS4A2
182644	ADAMTSL1
182648	BCL2L1
182651	FIGN
182654	USP44
182657	CTRL
182672	PUDP
182680	GABRB2
182686	ADH6
182688	ARFGAP3
182693	ERCC6L2
182714	ANGPTL3
182715	CEMIP
182728	GNG13
182741	GRP
182760	REP15
182763	TMEM62
182774	NME1
182776	ABCA8
182783	SDCBP
182792	MSI2
182794	TTI2
182816	SH3KBP1
182823	CYP2A13
182824	TCL1B
182825	NFATC2IP
182827	OAZ1
182828	UBXN2A
182832	SUMO1
182833	SERBP1
182840	LARP1B
182844	GOLPH3L
182853	ATMIN
182859	TRUB1
182864	NMNAT3
182873	SAMD13
182884	ZNF223
182898	DNASE2B
182902	PIP5K1C
182906	SPAG1
182917	ZFYVE1
182922	ICMT
182935	OPRM1
182939	OFD1
182950	SUZ12
182977	CYB5R2
182980	SPTLC1
182988	RFX2
182989	CRIM1
182993	SSBP1
182995	UNC45B
182997	TOMM70
183003	ZNF346
183013	PQBP1
183023	HSPB11
183028	RSAD1
183045	TPR
183052	PAQR6
183058	CTNNA2
183062	TPM4
183067	NLRP5
183094	NOV
183097	KCTD15
183102	GTF2E1
183103	CECR1
183112	TLL1
183128	CNOT11
183134	STX16
183146	CHRM4
183150	OXA1L
183157	EFNA1
183158	JADE2
183167	XPO6
183171	ETHE1
183176	SPAG9
183184	PPTC7
183186	NDUFV1
183190	KIFC2
183196	SUZ12
183198	RGS14
183203	LRCH3
183204	XPA
183205	FUT1
183209	CDK2
183211	PHYH
183220	MSMB
183223	UGT2B4
183227	SEC14L1
183231	RPL36
183235	PHLPP2
183236	FERMT2
183241	GIP
183245	ALG1
183246	HNRNPC
183248	ZBTB18
183249	IPO5
183256	TMEM80
183258	SLC35F2
183261	OTOR
183284	MED20
183300	NT5M
183313	SRBD1
183314	KCNQ1
183317	CHCHD1
183319	AP3S2
183321	PHF3
183323	CFTR
183335	CENPQ
183337	C11orf1
183353	SERPINB2
183356	BBOX1
183378	FOLR2
183381	EFR3A
183383	PRDM9
183390	ULK3
183393	IGSF10
183394	FAM133A
183403	IRS1
183404	EIF2S1
183410	LRRC75A
183413	ETFBKMT
183414	RNASE4
183415	ZKSCAN5
183425	SLC26A10
183429	FAAP100
183434	SLC7A2
183441	MSI2
183449	CKM
183453	FRAS1
183456	SRSF4
183458	MANEA
183473	C18orf25
183478	CCT8
183485	METTL1
183495	UBA7
183498	C6orf106
183511	PTP4A2
183516	HERPUD1
183517	TIMMDC1
183527	CAPG
183531	RHCE
183538	SYCP3
183555	LYRM4
183564	KRTAP1-5
183568	MDC1
183582	CTNNA3
183590	RGAG1
183592	ZP2
183596	AP4E1
183603	PPP1R26
183606	BORA
183615	SERTAD1
183616	SIRPA
183627	SNX1
183635	DENND5A
183641	SHC4
183645	ACTC1
183659	ZNF703
183666	MPG
183670	PDC
183675	CHORDC1
183680	NAT8B
183687	ROPN1L
183693	HNRNPA3
183700	PCDHAC1
183705	FCHSD2
183707	CX3CR1
183711	DYNC1I2
183719	GJA1
183721	NUS1
183726	CENPF
183727	KDM2A
183733	GATAD1
183742	SLC24A3
183743	RHOA
183747	DCTN3
183759	ITGAM
183763	UNC93A
183771	FOXF1
183774	TNFRSF17
183778	SLC25A25
183780	FBXO3
183782	MED12L
183788	LYPD6B
183791	MVB12B
183798	EIF3J
183799	LILRB5
183806	HIGD1A
183815	FAM188A
183828	LIN7A
183836	GPC6
183841	SCGB1C1
183842	PLS3
183854	DSEL
183855	RSPH10B
183856	OASL
183866	DDB1
183867	ATF4
183871	FAM98A
183885	ZNF136
183904	KRT33B
183912	DGKE
183928	MAGEA8
183932	MYLK2
183936	GFAP
183937	CSF2RA
183940	BTD
183942	TPRG1L
183957	RCC1L
183963	LILRB1
183965	ADAM9
183970	AP1S2
183976	EME1
183980	OR3A1
183982	SMPD4
183983	ADAMTSL1
183997	TASP1
184005	EMC7
184006	KLHL3
184007	RPS19
184009	PRX
184015	PRKCZ
184017	MACC1
184033	MAP3K7
184034	AMOTL1
184039	DMBX1
184050	PMPCA
184053	ANXA11
184060	PTPA
184069	PPARGC1B
184076	GMPR2
184079	MSANTD3
184090	RAD18
184098	PHF21A
184100	PSMG1
184102	ARF3
184103	ADCY7
184118	HYAL1
184123	MORC2
184142	TMEM259
184143	ZCCHC17
184147	NINJ2
184148	STC2
184157	SLC22A18
184158	PSMB9
184159	NPPA
184164	DAD1
184174	ALDH6A1
184175	CCDC26
184177	OSBPL6
184179	FRMD5
184207	SLC22A25
184216	SULT1E1
184220	PSMD1
184221	HRH1
184227	GOLGA7
184244	OR10R2
184267	ZFP30
184272	CNN1
184278	PNKP
184281	HIST1H3D
184285	HES6
184286	SKA3
184287	TTC22
184288	CALU
184290	MMP15
184298	GJA8
184301	KDELC2
184324	DNASE2
184337	CYTH2
184349	GAL3ST4
184350	CABYR
184360	RETNLB
184367	NAV1
184373	PDIA4
184380	RNF4
184396	EMG1
184425	CDKN1C
184429	TLX1
184432	ARFGAP2
184433	PATE1
184443	PRSS36
184453	AMH
184458	UBE2J2
184463	ZNF467
184486	NDUFB6
184488	MAN1B1
184495	TNFSF14
184497	C1orf168
184501	PIDD1
184507	AADAT
184519	ZSCAN21
184532	LMAN2L
184534	FSCB
184543	PCDHA7
184544	YPEL1
184548	ITGB4
184567	LRRN3
184569	OMP
184572	SF3B6
184579	FAM109B
184582	R3HDML
184605	SSUH2
184614	ACBD3
184625	GDPD4
184635	C16orf78
184636	IFT88
184645	PLVAP
184655	TLR8
184666	TMPRSS15
184667	SCGN
184681	PIGM
184691	TNFAIP8L1
184693	DYNLRB1
184694	SNCB
184696	GSC
184699	FH
184709	NKX6-2
184710	MYH14
184716	TRPM6
184722	DPF2
184729	PIGV
184730	BACE2
184732	C11orf54
184735	ADCK5
184739	SLX1B
184744	FBXO36
184746	SSTR4
184747	RPS29
184754	PIWIL1
184768	ZIC3
184778	SFRP5
184781	GRK1
184788	FAM234A
184793	CD9
184795	TIMP4
184798	PKNOX2
184815	KREMEN1
184838	TIPARP
184844	SUGP2
184846	IRAK3
184848	MPL
184851	ZYG11A
184855	EXOC7
184863	PSTK
184881	GK
184897	SFXN2
184915	DECR2
184923	RBM19
184926	PWP1
184933	CD99
184936	FADS2
184937	GLMN
184941	TYRO3
184959	MOCS3
184968	FIBCD1
184975	TSPYL6
184984	JAG2
185002	SYNGR4
185007	C16orf74
185016	TMEM220
185021	WDR92
185028	C16orf58
185031	TVP23C
185040	KLHL42
185042	GYG1
185065	XYLT1
185066	EIF6
185071	NR2F6
185083	ANXA6
185088	STRN3
185093	RNASET2
185100	TGIF2LY
185102	CYP2C8
185108	DUSP26
185114	TEAD2
185131	KLRC1
185136	NANOG
185137	NTN4
185138	DMRTC1
185142	CRMP1
185166	ACSL1
185187	LIX1
185195	CYP46A1
185199	COG2
185207	NOD2
185249	ERCC5
185250	C21orf2
185264	KCNN1
185286	BNIP1
185294	CALML4
185297	EPB41L4B
185299	NOC3L
185301	LYSMD1
185311	METAP1
185312	NUAK1
185319	COPZ2
185322	CYFIP1
185324	CCDC6
185340	CD27
185343	TMEM74B
185345	NF2
185353	IMPAD1
185369	COL4A1
185374	TRIM46
185378	HPCAL4
185381	GLT1D1
185410	SHFM1
185440	PDCD6
185443	UTY
185460	CDC42BPB
185464	NPAS2
185475	KRT83
185493	TYMP
185494	SPAG16
185495	KLF11
185501	SDSL
185509	C16orf54
185528	CLDN8
185558	ANKDD1A
185567	CHAC2
185568	PLA2G4A
185571	TRPM1
185573	ZNF682
185583	SUSD1
185593	FGD2
185595	JCHAIN
185612	MCM6
185626	IGKV2-29
185641	PFN4
185644	S100A14
185658	KIF3B
185669	DPY19L3
185676	TBCEL
185687	ATF3
185698	CIC
185701	MFN1
185703	GKN1
185712	GPR55
185721	REXO1
185723	OR2F2
185730	HINT2
185731	CALD1
185732	CCDC186
185733	CELA1
185743	PDXDC1
185745	ZSCAN10
185755	RASEF
185757	TRIM28
185760	CCDC106
185776	CACNG4
185779	CKLF
185792	WFDC3
185794	PHEX
185798	GABRB2
185802	COCH
185811	C21orf91
185816	GRIK2
185821	TRAF1
185825	HN1
185831	CARD11
185838	CLDN6
185846	CORO1B
185847	FHDC1
185850	CIB2
185851	IST1
185853	LGALS3BP
185855	PHLDA2
185859	ITGA7
185863	LRRN4CL
185870	RGR
185875	FRMD7
185876	SKIV2L
185881	SEPT7
185885	PIM2
185888	SPAG5
185900	ZRSR2
185906	RNF17
185914	DTNA
185920	CLDN2
185938	CHAD
185942	ZBTB11
185958	WNT4
185969	NEBL
185973	UBTD1
185974	LPAR5
185982	NPM3
185983	DIEXF
185984	WAPL
185991	OTUD7A
185996	C1orf21
185998	E2F8
186003	CHRM1
186009	IL1R2
186022	CLTB
186024	FAM214A
186044	CD163L1
186054	KCNE2
186057	OR1D5
186061	PNPLA5
186062	CLUL1
186068	KCNK12
186076	PRPH2
186085	YWHAE
186091	PLA2G2E
186092	APP
186099	NEO1
186112	ANKS1A
186114	SLC38A3
186130	NLRP11
186134	PBX2
186136	ABCG5
186148	CSTF1
186150	XIAP
186158	VTI1A
186169	RNF115
186170	STAR
186186	SIGIRR
186192	GANC
186208	GPD2
186213	ASCC2
186215	DNAJC7
186227	KRT12
186233	C3orf33
186240	TAF1L
186241	RAD51AP1
186250	MAMDC2
186251	UFC1
186266	PGM5
186281	WNK2
186288	LRRC2
186297	DLG4
186303	SPHK2
186316	C7
186318	HHIP
186334	GCN1
186340	DHRS7B
186353	CHAC1
186354	ZNF85
186356	ZNF610
186364	ARHGEF1
186366	RC3H2
186375	RBM6
186377	SPSB3
186379	ZNF511
186383	GRIA1
186385	WDR19
186405	MGAT4B
186406	FZR1
186415	TRMT61B
186418	ECHDC2
186426	SDC1
186433	RFXANK
186435	FPR1
186443	DHRS13
186446	CEND1
186453	CHCHD2
186454	CCR7
186460	OR52A1
186473	SLC16A1
186487	RDH16
186504	ARL13B
186512	GATA6
186517	LIPH
186519	PTPN14
186522	IQGAP3
186550	DHODH
186554	WNT10B
186571	LRRC61
186572	KIF16B
186585	LPA
186589	MAF
186593	WDR31
186598	MRPL17
186603	SRPRB
186608	HINFP
186640	OR52W1
186645	SLC7A14
186647	GDF3
186662	MOAP1
186670	PFN1
186684	PKIB
186697	PLSCR1
186701	PTPN4
186705	CD80
186722	FAM161B
186725	ALDH3A1
186730	KREMEN2
186731	NDUFB9
186736	PEX26
186744	S100G
186748	MRPL15
186760	RTEL1
186765	URM1
186772	TIMM21
186773	PTGDS
186776	NATD1
186779	MIEN1
186788	IKBKG
186790	YY2
186794	SLC25A41
186797	SOX17
186800	DCST1
186803	AHSG
186815	CFHR4
186817	NDC1
186825	SPP1
186829	BICD1
186835	ZZZ3
186841	ANP32B
186846	GAS2
186857	REEP6
186869	TMEM156
186871	CLNS1A
186894	TSHZ1
186897	C14orf169
186912	DTX2
186921	RDH14
186922	RNF19A
186923	PAPSS1
186929	HEY2
186930	RBBP6
186935	KLK6
186940	C19orf48
186944	THBS3
186955	SDF2
186957	BMPR2
186960	SLCO1C1
186965	ZNF75D
186980	SGF29
186981	DDX50
186988	CECR5
186989	DTX2
186996	WDFY2
186998	FRMD6
187002	EBAG9
187003	KRT39
187009	RASSF1
187011	DUSP10
187019	AKR1B10
187031	XRCC4
187062	CATSPERD
187064	MYL10
187070	TOMM7
187081	HAUS4
187082	GATA3
187088	RAB24
187105	EXTL3
187111	ZFP62
187114	ADRB1
187115	FGD3
187121	IL9R
187128	PAX6
187138	HOMER2
187144	FOXN2
187145	APBA2
187149	USP30
187155	SNRPE
187160	DSE
187161	FAM107B
187170	CENPI
187172	PGAM1
187182	TM6SF2
187193	SLC24A4
187195	SSU72
187207	ELAVL4
187225	SLC12A7
187235	GBA2
187236	CYTH1
187238	CEACAM3
187241	KLHDC8A
187247	TRMT10B
187251	RNF38
187253	ITIH2
187258	CACNA1C
187260	PTPRN2
187278	CERS6
187281	C4orf17
187283	BPIFA1
187286	CHGB
187290	C9orf3
187298	DYNC1I1
187311	TPGS2
187312	RETSAT
187321	CDH2
187337	NPTX1
187360	PIGH
187369	SEC11C
187380	BCAS3
187395	CLNK
187403	AIDA
187407	EDNRA
187409	PLPPR4
187410	IRX6
187413	SLC39A9
187418	LAMTOR5
187427	SP3
187430	ARMC2
187438	GLIPR1L1
187441	CDH12
187443	GNRHR
187446	RALBP1
187454	PTPRK
187456	HRASLS
187458	PSMA5
187463	RAB7A
187464	NAT16
187470	SUSD6
187471	OMA1
187480	TSNAXIP1
187510	DNALI1
187514	SOCS1
187518	RBM22
187532	COMMD6
187564	NR2C2
187586	OR5L2
187590	SHKBP1
187598	HM13
187603	BMI1
187604	CCDC102A
187621	MTCH1
187625	ITGB1
187636	TGM4
187656	NDUFS4
187660	ACP5
187661	BTBD10
187671	ELN
187672	RSF1
187677	PALD1
187682	AAAS
187691	ATG16L1
187694	NES
187699	SEMA3C
187707	MAD1L1
187717	MAGT1
187725	ITIH6
187739	SULT2B1
187742	PITPNM3
187744	NTRK1
187750	ISOC2
187757	DDX60
187766	ABHD5
187775	CYP27C1
187792	ACPP
187815	BCAP31
187818	ROGDI
187825	CCDC63
187829	MAP2K5
187844	SPINK7
187860	ZNF664
187873	SMAD1
187881	ERH
187916	SMAD4
187921	IRF4
187924	POLG
187925	ZNF354B
187937	RNF20
187953	ZNF688
187969	SAP30
187973	TMF1
187975	PCDHA3
187977	STRA8
187978	ASPRV1
187979	PCCB
187980	CSPP1
187987	RSU1
187988	FUT8
187998	UNC45A
188007	TRAF3IP3
188013	PRRG3
188014	CDH26
188018	TDRD7
188037	ABLIM3
188050	KDR
188051	CDH3
188075	SARM1
188077	SETX
188082	C14orf166
188097	BTF3L4
188103	MGST1
188107	TMEM14A
188108	GATA4
188118	EXOC5
188138	MIER2
188149	KIF15
188155	ENHO
188164	TBC1D23
188170	ARL11
188171	TMEM229B
188172	SLC5A1
188189	DSG1
188207	SYT15
188209	CCPG1
188213	NAA25
188227	APIP
188235	MOG
188240	RPL38
188263	BAZ1B
188265	DDO
188269	HEPACAM2
188270	ITPK1
188291	PLCG2
188301	WRN
188332	KLHL24
188337	TACR3
188340	ZBED4
188358	BRICD5
188379	YWHAH
188381	HMP19
188387	BMPER
188388	RPUSD2
188391	DPH7
188400	ST8SIA2
188404	NEDD1
188411	ANKRD11
188418	DMGDH
188430	C5orf30
188434	FA2H
188436	CPB2
188439	LIMD1
188449	HAX1
188450	NOA1
188454	TRMU
188455	GINM1
188457	MORN4
188463	GABRD
188464	ELF4
188471	FGFR1
188472	C8orf76
188477	DTX3L
188486	ABCC10
188493	ATP2B4
188497	ADSS
188502	CCDC81
188504	ELANE
188528	POSTN
188530	SEC61G
188543	POFUT1
188546	NAALADL2
188552	KDELR3
188590	ZCCHC12
188604	WDR73
188605	SNAP23
188607	PIGN
188608	SLC25A10
188609	GTF2E2
188614	LRRC23
188616	UQCRH
188631	RASGRP1
188632	TIMELESS
188640	MINPP1
188654	MTSS1
188659	SIRPB1
188666	OSGEPL1
188678	ERP27
188682	ZNF575
188684	PPP2CA
188686	MRPS15
188698	SUGCT
188699	NPY2R
188703	ARHGAP5
188708	DYRK3
188724	AEN
188733	CCR3
188735	RUVBL1
188736	VN1R1
188749	ZCCHC8
188754	FAT4
188773	RPL17
188783	KLRC4
188801	KLRG1
188807	CXCL5
188816	ZNF485
188826	SDCCAG8
188831	CMPK1
188838	PLD5
188840	PAIP1
188843	CDK8
188846	CTBS
188867	EPHX4
188871	PTPN13
188877	CCNE2
188901	KCNJ9
188922	TRIB2
188925	BMPR1B
188927	FAM151B
188934	NMB
188936	TIMM17A
188969	WFDC1
188985	RRM2B
188991	C1orf162
188996	MYOZ2
189009	WDR70
189042	MAGEA9
189055	AKAP3
189065	ADAM17
189070	EEF1G
189077	B3GALNT2
189081	TUSC2
189090	KLF4
189092	EIF4A1
189094	TPX2
189097	GAS7
189107	CEP57L1
189108	ISOC2
189121	SLC2A6
189125	UBASH3B
189139	COA1
189140	NDUFA1
189141	TMIGD1
189150	DTL
189157	CYP20A1
189160	CPOX
189180	SEZ6
189195	ADAMTS7
189197	ARPC1A
189219	SMAP2
189240	RING1
189249	ZNF214
189252	RBM46
189261	CCDC42
189269	LPAR6
189271	LNX1
189275	EFCAB14
189281	SPATA9
189284	TBCC
189298	NOP10
189299	HIST1H2BB
189312	RBM43
189316	ALPI
189327	PCDHB9
189353	TMEM35A
189365	MTHFD1
189366	HACD2
189372	CNGA1
189375	TGM6
189388	CFAP52
189401	AP5M1
189404	DCTN1
189406	MGAT1
189408	MIPEP
189411	DNM2
189412	ALDH9A1
189413	PHACTR1
189418	THYN1
189428	PALM2-AKAP2
189433	GPRASP2
189438	LYPLA1
189441	KIAA0922
189465	TNFRSF10B
189480	HMGXB4
189482	SLC5A3
189487	TAAR2
189490	NR3C2
189501	PKHD1
189503	DNAJC5B
189505	SMR3B
189513	ZNF180
189518	INTS7
189520	KCMF1
189521	TBL1XR1
189523	ICK
189524	VEZF1
189529	TMPRSS11D
189533	LYPLA2
189535	PSIP1
189538	PDGFC
189545	TSSK4
189546	SGTA
189547	DCANP1
189549	PRAMEF2
189554	HYAL4
189561	AHCYL1
189580	ACTR3
189583	GMEB1
189588	MCCC1
189609	TP53AIP1
189611	NOP56
189624	GTF2IRD1
189636	AP1S2
189650	NDUFA3
189680	SYNJ2BP
189681	ERLEC1
189684	RFPL1
189687	AHCY
189688	CLEC2D
189689	FGF17
189694	COCH
189700	MRPL51
189705	ANGPTL2
189708	SRY
189719	CEP70
189722	ASL
189728	ST6GALNAC3
189732	AGO3
189745	PHF6
189756	CUX1
189762	FAM91A1
189774	NIPAL2
189781	PRCC
189793	UQCRFS1
189814	VAMP5
189816	ABLIM1
189818	BRD9
189835	TMEM167B
189839	C1orf105
189841	SPATA22
189850	GLB1L2
189867	CLDND1
189870	ORC5
189875	ACADSB
189905	ADAT1
189906	ZNF7
189918	PQLC2
189919	WFIKKN1
189926	ACADL
189938	YWHAZ
189943	DOCK3
189947	PMFBP1
189953	SMC6
189964	TLR9
189973	OR1F1
189977	PBX1
189980	OR2T6
189981	OR8D1
189985	CBR4
189991	SHTN1
189992	FASTKD3
189995	GPR82
190011	MAP1B
190013	ZNF586
190014	SFRP2
190021	PPFIBP2
190023	TTC9B
190032	C3
190034	BABAM1
190050	EXT1
190056	CTSC
190068	ZNF45
190073	HIST1H2BK
190074	SLC4A1AP
190096	CCDC122
190099	FANCI
190109	HOXA13
190128	ZNF205
190142	TRAPPC11
190148	PLEKHM1
190155	FECH
190161	GGCX
190165	FRMPD1
190170	ELP5
190174	MFNG
190176	TECPR1
190183	IFNGR1
190185	POPDC3
190191	LRGUK
190207	MTTP
190211	CBX3
190218	PPT2
190224	BCL2L10
190246	RNF135
190260	ZZEF1
190274	CRYAB
190298	ABI2
190300	CIART
190302	CYP2D6
190304	SLC27A2
190306	GHR
190308	CKAP2L
190320	PKN3
190329	RARS2
190354	STYX
190360	KPNA6
190367	PLXNB3
190380	SEC61A2
190382	SLITRK6
190390	HSPG2
190410	GAS8
190420	MYLK4
190437	CLIC1
190443	CHRNE
190444	RNF126
190448	SCRT1
190465	SNX31
190504	ACTG1
190506	METTL9
190517	POLR2M
190520	MOB4
190525	DMRT1
190555	CTSO
190556	AKT3
190566	GPR161
190569	SOX8
190571	RAB2A
190575	ZNF57
190581	PPP6C
190588	ASTN2
190596	ACSS1
190612	TCF25
190614	RBPMS
190621	PRPF6
190637	RAI1
190661	RPL17
190663	GUF1
190667	HSCB
190669	KTI12
190672	TUBGCP5
190673	RPF1
190674	EIF3C
190678	CHMP4A
190682	RPS4X
190690	C17orf64
190701	CNTN5
190705	PRR15L
190719	CAPN7
190721	LMO1
190750	TEX101
190751	DCUN1D4
190752	NPAS2
190761	ATL1
190770	TMEM200B
190775	KCTD4
190778	EPHB2
190782	HLA-DMA
190785	TFRC
190804	HMBOX1
190820	HES7
190825	CD3EAP
190831	VKORC1L1
190833	HSPBAP1
190847	TRIP4
190870	DENR
190878	MNDA
190880	DCT
190883	AMBRA1
190888	MBTD1
190889	PPP2R2A
190892	SCRT1
190896	TPTE2
190898	FBXO11
190902	ARFGEF1
190904	CKAP2L
190915	ATAD1
190918	ISCU
190921	BCAS2
190925	ATAD5
190926	CHIT1
190932	COL21A1
190934	STK11IP
190941	KLHL36
190945	PTGES
190948	UGT2A3
190949	SPATA5L1
190958	ASIC3
190964	TNFSF9
190978	ANKRD11
190980	NR1H2
190984	AQP4
190995	CSN1S1
190997	CGRRF1
191050	MAPKBP1
191055	RMI2
191058	OR7D2
191061	RBM3
191065	RGS7
191074	CACUL1
191084	CTHRC1
191086	RABIF
191090	FAM131A
191100	INCENP
191105	UNC50
191116	EIF4A2
191122	TAF5
191135	LRRC49
191139	OR2L2
191140	XRCC2
191144	HAP1
191146	C3orf58
191157	CCDC89
191158	ZDHHC21
191159	KLHL32
191162	GJB5
191167	CLSTN2
191186	C10orf2
191222	SLC11A2
191236	TNK1
191241	MSRA
191246	ADGRF3
191248	PRKAG3
191262	ITGB1
191265	NGF
191270	FUNDC2
191272	ZNF548
191279	JTB
191285	COL4A6
191290	FAM35A
191292	STRAP
191295	NUTM1
191296	MIER1
191305	CDKN3
191332	MICU3
191337	CNIH3
191349	EFTUD2
191350	LIMK1
191355	PLEKHB2
191357	TMEM206
191363	KCTD2
191377	CDO1
191394	BBS2
191402	ZNF471
191405	UPK1B
191407	FUT10
191410	BHMT2
191423	CRYBA2
191430	VCPIP1
191434	CLEC7A
191441	RSAD2
191447	PRSS35
191455	ATL2
191456	VIL1
191463	TPCN2
191504	AP2B1
191510	SASS6
191514	KCNS1
191516	IGF2BP1
191520	FBXO38
191524	ATP2B2
191526	TEP1
191530	RALB
191536	SRP54
191539	RAF1
191543	ANTXR2
191545	SUPT7L
191554	UHRF1BP1
191555	VAMP2
191565	LSM14A
191571	KLHDC3
191589	GRM3
